pk_serie,cod_escola,nome_escola,n_classe_sed,tipo_de_ensino,capacidade,quant_alunos_ativos,nome_serie_sed,periodo,tipo_ensino_matricula,turma,cod_turma,cod_escola,filtro_serie,link_sala,cod_turma,id
10100,22,NEIM Chácara Vista Linda,294991955,EDUCACAO INFANTIL,12,0,BERÇÁRIO 1 A INTEGRAL ANUAL,INTEGRAL,BERÇÁRIO,B1A,2522B1A,22,BERÇARIO 1,https://docs.google.com/spreadsheets/d/19OK9x1y4748CAc1IMMtoM4dlkHcI-n8v2jVatxMJgkc/edit?usp=drivesdk,2522B1A,19OK9x1y4748CAc1IMMtoM4dlkHcI-n8v2jVatxMJgkc
10104,22,NEIM Chácara Vista Linda,294992003,EDUCACAO INFANTIL,24,11,BERÇÁRIO 2 A INTEGRAL ANUAL,INTEGRAL,BERÇÁRIO,B2A,2522B2A,22,BERÇARIO 2,https://docs.google.com/spreadsheets/d/1IPRNZprmCT9rzQLEzloFgTRd-tYDmJObFyHLHkGQX5g/edit?usp=drivesdk,2522B2A,1IPRNZprmCT9rzQLEzloFgTRd-tYDmJObFyHLHkGQX5g
10105,22,NEIM Chácara Vista Linda,294992110,EDUCACAO INFANTIL,24,14,BERÇÁRIO 2 B INTEGRAL ANUAL,INTEGRAL,BERÇÁRIO,B2B,2522B2B,22,BERÇARIO 2,https://docs.google.com/spreadsheets/d/1TyJMFNHWF-4Fxvsc45zFy1eLoRAeH35k7EvAxbQyRaQ/edit?usp=drivesdk,2522B2B,1TyJMFNHWF-4Fxvsc45zFy1eLoRAeH35k7EvAxbQyRaQ
10106,22,NEIM Chácara Vista Linda,294992151,EDUCACAO INFANTIL,24,10,BERÇÁRIO 2 C INTEGRAL ANUAL,INTEGRAL,BERÇÁRIO,B2C,2522B2C,22,BERÇARIO 2,https://docs.google.com/spreadsheets/d/1pwFWXSUHQzXIbaWRlCH8pWUAFD5M0FmgeJHKanmDfBI/edit?usp=drivesdk,2522B2C,1pwFWXSUHQzXIbaWRlCH8pWUAFD5M0FmgeJHKanmDfBI
10107,22,NEIM Chácara Vista Linda,294992177,EDUCACAO INFANTIL,24,0,BERÇÁRIO 2 D INTEGRAL ANUAL,INTEGRAL,BERÇÁRIO,B2D,2522B2D,22,BERÇARIO 2,https://docs.google.com/spreadsheets/d/1-tsCG-WqmeX54EP8kRKaznUzURm2mQFBM-9S43C0BbU/edit?usp=drivesdk,2522B2D,1-tsCG-WqmeX54EP8kRKaznUzURm2mQFBM-9S43C0BbU
10108,22,NEIM Chácara Vista Linda,295251250,EDUCACAO INFANTIL,27,21,MATERNAL 1 A INTEGRAL ANUAL,INTEGRAL,MATERNAL,M1A,2522M1A,22,MATERNAL 1,https://docs.google.com/spreadsheets/d/17ZJgvvHs88Fm5hpC9p61bnOEe77LEEFrQLL4mRy9YZI/edit?usp=drivesdk,2522M1A,17ZJgvvHs88Fm5hpC9p61bnOEe77LEEFrQLL4mRy9YZI
10109,22,NEIM Chácara Vista Linda,295251268,EDUCACAO INFANTIL,27,20,MATERNAL 1 B INTEGRAL ANUAL,INTEGRAL,MATERNAL,M1B,2522M1B,22,MATERNAL 1,https://docs.google.com/spreadsheets/d/1iU3awEV-_kAB6w4MUbh5H56kASzNcCbi7SQKbe4k19k/edit?usp=drivesdk,2522M1B,1iU3awEV-_kAB6w4MUbh5H56kASzNcCbi7SQKbe4k19k
10110,22,NEIM Chácara Vista Linda,295251292,EDUCACAO INFANTIL,27,16,MATERNAL 1 C INTEGRAL ANUAL,INTEGRAL,MATERNAL,M1C,2522M1C,22,MATERNAL 1,https://docs.google.com/spreadsheets/d/1ZAzACBfvRQkOsnIgyUqOuhx3MMuXMr8NzBmgPkGxDmw/edit?usp=drivesdk,2522M1C,1ZAzACBfvRQkOsnIgyUqOuhx3MMuXMr8NzBmgPkGxDmw
10111,22,NEIM Chácara Vista Linda,295251359,EDUCACAO INFANTIL,27,18,MATERNAL 1 D INTEGRAL ANUAL,INTEGRAL,MATERNAL,M1D,2522M1D,22,MATERNAL 1,https://docs.google.com/spreadsheets/d/1rb89fUnqENMLHvpoNXtcRzMuHbzk8zowuMEscLpTviE/edit?usp=drivesdk,2522M1D,1rb89fUnqENMLHvpoNXtcRzMuHbzk8zowuMEscLpTviE
10116,22,NEIM Chácara Vista Linda,295771828,EDUCACAO INFANTIL,22,21,MATERNAL 2 A MANHA ANUAL,MANHA,MATERNAL,M2A,2522M2A,22,MATERNAL 2,https://docs.google.com/spreadsheets/d/1AatHoXhnzMsObJRVeA1tLjrDz2i9ZRt02z7XfM1W5w4/edit?usp=drivesdk,2522M2A,1AatHoXhnzMsObJRVeA1tLjrDz2i9ZRt02z7XfM1W5w4
10117,22,NEIM Chácara Vista Linda,295771935,EDUCACAO INFANTIL,22,22,MATERNAL 2 B TARDE ANUAL,TARDE,MATERNAL,M2B,2522M2B,22,MATERNAL 2,https://docs.google.com/spreadsheets/d/1vWrND-lBJdbD1Mtkey-YpjlvdYjWryxXQ1a_w767pFo/edit?usp=drivesdk,2522M2B,1vWrND-lBJdbD1Mtkey-YpjlvdYjWryxXQ1a_w767pFo
10118,22,NEIM Chácara Vista Linda,296701818,EDUCACAO INFANTIL,20,,MATERNAL 2 C MANHA ANUAL,MANHA,MATERNAL,M2C,2522M2C,22,MATERNAL 2,https://docs.google.com/spreadsheets/d/1Xi0iUrvsvN42JKPvHk-1-AIe_CdhRlslTPZFmOeATJg/edit?usp=drivesdk,2522M2C,
10119,22,NEIM Chácara Vista Linda,296701819,EDUCACAO INFANTIL,20,,MATERNAL 2 D TARDE ANUAL,TARDE,MATERNAL,M2D,2522M2D,22,MATERNAL 2,https://docs.google.com/spreadsheets/d/1Vvk9O8jdmneZoGJJ_2K_4Mg77H6eJF3vQUJGuN9F46k/edit?usp=drivesdk,2522M2D,
10196,22,NEIM Chácara Vista Linda,296003577,ATENDIMENTO EDUCACIONAL ESPECIALIZADO,20,,AEE A MANHA ANUAL,MANHA,EDUCAÇÃO ESPECIAL,AEEA,2522AEEA,22,EDUCAÇÃO ESPECIAL,https://docs.google.com/spreadsheets/d/1j-g5JxV6LZEhAv1eiiPpJG_9gdln1CR9S9RQRl-b14w/edit?usp=drivesdk,2522AEEA,1j-g5JxV6LZEhAv1eiiPpJG_9gdln1CR9S9RQRl-b14w
10197,22,NEIM Chácara Vista Linda,296003577,ATENDIMENTO EDUCACIONAL ESPECIALIZADO,20,,AEE B TARDE ANUAL,TARDE,EDUCAÇÃO ESPECIAL,AEEB,2522AEEB,22,EDUCAÇÃO ESPECIAL,https://docs.google.com/spreadsheets/d/1Hnf738Z8xbN9hlFGJJoLw8rn0O-qvr-EmXYsnOYVapk/edit?usp=drivesdk,2522AEEB,1Hnf738Z8xbN9hlFGJJoLw8rn0O-qvr-EmXYsnOYVapk
10104,23,NEIM Emancipadora Profª Irene Vaz Pinto Lyra,295311047,EDUCACAO INFANTIL,30,18,BERÇÁRIO 2 A INTEGRAL ANUAL,INTEGRAL,BERÇÁRIO,B2A,2523B2A,23,BERÇARIO 2,https://docs.google.com/spreadsheets/d/1lT_JNkfwnpUBwmt5cv1iHHmpTpuoCu12yDDG5GaU8G4/edit?usp=drivesdk,2523B2A,1lT_JNkfwnpUBwmt5cv1iHHmpTpuoCu12yDDG5GaU8G4
10108,23,NEIM Emancipadora Profª Irene Vaz Pinto Lyra,295311070,EDUCACAO INFANTIL,30,21,MATERNAL 1 A INTEGRAL ANUAL,INTEGRAL,MATERNAL,M1A,2523M1A,23,MATERNAL 1,https://docs.google.com/spreadsheets/d/1nEiVr9TPdcPV9-Tl8NRSeZrIoPVNCvUhEW1KkTiKFlQ/edit?usp=drivesdk,2523M1A,1nEiVr9TPdcPV9-Tl8NRSeZrIoPVNCvUhEW1KkTiKFlQ
10116,23,NEIM Emancipadora Profª Irene Vaz Pinto Lyra,295311104,EDUCACAO INFANTIL,20,15,MATERNAL 2 A MANHA ANUAL,MANHA,MATERNAL,M2A,2523M2A,23,MATERNAL 2,https://docs.google.com/spreadsheets/d/11jRMWN6otQEImTLVsvsHnxeLr6ZGkWG74gZkA-HC8JI/edit?usp=drivesdk,2523M2A,11jRMWN6otQEImTLVsvsHnxeLr6ZGkWG74gZkA-HC8JI
10117,23,NEIM Emancipadora Profª Irene Vaz Pinto Lyra,295311146,EDUCACAO INFANTIL,20,13,MATERNAL 2 B TARDE ANUAL,TARDE,MATERNAL,M2B,2523M2B,23,MATERNAL 2,https://docs.google.com/spreadsheets/d/1ALrh8PpeQwPBjT8BiABgDlJeNapFaGaTZJHRJpiXBbo/edit?usp=drivesdk,2523M2B,1ALrh8PpeQwPBjT8BiABgDlJeNapFaGaTZJHRJpiXBbo
10196,23,NEIM Emancipadora Profª Irene Vaz Pinto Lyra,,ATENDIMENTO EDUCACIONAL ESPECIALIZADO,20,,AEE A MANHA ANUAL,MANHA,EDUCAÇÃO ESPECIAL,AEEA,2523AEEA,23,EDUCAÇÃO ESPECIAL,https://docs.google.com/spreadsheets/d/1mUBDeCF6dN7piG2k-atjbBpXtybUBS_YvhCSHWfSEew/edit?usp=drivesdk,2523AEEA,1mUBDeCF6dN7piG2k-atjbBpXtybUBS_YvhCSHWfSEew
10197,23,NEIM Emancipadora Profª Irene Vaz Pinto Lyra,,ATENDIMENTO EDUCACIONAL ESPECIALIZADO,20,,AEE B TARDE ANUAL,TARDE,EDUCAÇÃO ESPECIAL,AEEB,2523AEEB,23,EDUCAÇÃO ESPECIAL,https://docs.google.com/spreadsheets/d/1Dl1-rPeYKPVqtE6aSmSK9gS6qb3dJM5DmwzyrReexrQ/edit?usp=drivesdk,2523AEEB,1Dl1-rPeYKPVqtE6aSmSK9gS6qb3dJM5DmwzyrReexrQ
10104,24,NEIM Guaratuba,295289219,EDUCACAO INFANTIL,30,12,BERÇÁRIO 2 A INTEGRAL ANUAL,INTEGRAL,BERÇÁRIO,B2A,2524B2A,24,BERÇARIO 2,https://docs.google.com/spreadsheets/d/1t7QFeEgOUPdi-qhrApWmlNzOooPCNX6kn7FZCwY_cg4/edit?usp=drivesdk,2524B2A,1t7QFeEgOUPdi-qhrApWmlNzOooPCNX6kn7FZCwY_cg4
10108,24,NEIM Guaratuba,295289235,EDUCACAO INFANTIL,30,28,MATERNAL 1 A INTEGRAL ANUAL,INTEGRAL,MATERNAL,M1A,2524M1A,24,MATERNAL 1,https://docs.google.com/spreadsheets/d/18K8dVmFqG3UKNBuQ43cQc6keZBklfHlanPB2eCu7Rco/edit?usp=drivesdk,2524M1A,18K8dVmFqG3UKNBuQ43cQc6keZBklfHlanPB2eCu7Rco
10116,24,NEIM Guaratuba,295289243,EDUCACAO INFANTIL,20,15,MATERNAL 2 A MANHA ANUAL,MANHA,MATERNAL,M2A,2524M2A,24,MATERNAL 2,https://docs.google.com/spreadsheets/d/1bPQmcmrhag-sQQkc9Xe0yPoFSXSKAs2xvZwqadD_IeI/edit?usp=drivesdk,2524M2A,1bPQmcmrhag-sQQkc9Xe0yPoFSXSKAs2xvZwqadD_IeI
10117,24,NEIM Guaratuba,295289250,EDUCACAO INFANTIL,20,16,MATERNAL 2 B TARDE ANUAL,TARDE,MATERNAL,M2B,2524M2B,24,MATERNAL 2,https://docs.google.com/spreadsheets/d/1h7-CBSKN0R8YllEf2YUViiXjWIFRAS-Ea0PsmjH1mk4/edit?usp=drivesdk,2524M2B,1h7-CBSKN0R8YllEf2YUViiXjWIFRAS-Ea0PsmjH1mk4
10196,24,NEIM Guaratuba,,ATENDIMENTO EDUCACIONAL ESPECIALIZADO,20,,AEE A MANHA ANUAL,MANHA,EDUCAÇÃO ESPECIAL,AEEA,2524AEEA,24,EDUCAÇÃO ESPECIAL,https://docs.google.com/spreadsheets/d/10cx4IHyHLS2xl6h093VKz72zaX_6DFxZwIZo-a8tIbA/edit?usp=drivesdk,2524AEEA,10cx4IHyHLS2xl6h093VKz72zaX_6DFxZwIZo-a8tIbA
10197,24,NEIM Guaratuba,,ATENDIMENTO EDUCACIONAL ESPECIALIZADO,20,,AEE B TARDE ANUAL,TARDE,EDUCAÇÃO ESPECIAL,AEEB,2524AEEB,24,EDUCAÇÃO ESPECIAL,https://docs.google.com/spreadsheets/d/1vZSNHq1akY_yE7HZQA7Wlv9DZjUaopwczt1gZteDa1Y/edit?usp=drivesdk,2524AEEB,1vZSNHq1akY_yE7HZQA7Wlv9DZjUaopwczt1gZteDa1Y
10104,25,NEIM Mangue Seco,295295745,EDUCACAO INFANTIL,30,18,BERÇÁRIO 2 A INTEGRAL ANUAL,INTEGRAL,BERÇÁRIO,B2A,2525B2A,25,BERÇARIO 2,https://docs.google.com/spreadsheets/d/1yg1st_FMbofSmEJ8BxxGMbeMZSMMluS6qnpDDgGJiUg/edit?usp=drivesdk,2525B2A,1yg1st_FMbofSmEJ8BxxGMbeMZSMMluS6qnpDDgGJiUg
10108,25,NEIM Mangue Seco,295295752,EDUCACAO INFANTIL,24,19,MATERNAL 1 A INTEGRAL ANUAL,INTEGRAL,MATERNAL,M1A,2525M1A,25,MATERNAL 1,https://docs.google.com/spreadsheets/d/1HsXdoh0o2R0JsRiwHAoIlv6pP01e9ZshCoZOx_sM_CI/edit?usp=drivesdk,2525M1A,1HsXdoh0o2R0JsRiwHAoIlv6pP01e9ZshCoZOx_sM_CI
10109,25,NEIM Mangue Seco,295295760,EDUCACAO INFANTIL,24,18,MATERNAL 1 B INTEGRAL ANUAL,INTEGRAL,MATERNAL,M1B,2525M1B,25,MATERNAL 1,https://docs.google.com/spreadsheets/d/1giAMnekGa1ut5Q-kk9azElzOh9IaNWRsm-aK5BuHcms/edit?usp=drivesdk,2525M1B,1giAMnekGa1ut5Q-kk9azElzOh9IaNWRsm-aK5BuHcms
10116,25,NEIM Mangue Seco,295295778,EDUCACAO INFANTIL,30,22,MATERNAL 2 A MANHA ANUAL,MANHA,MATERNAL,M2A,2525M2A,25,MATERNAL 2,https://docs.google.com/spreadsheets/d/1YAz5sWqRb1FV971znTr30mod7PS9L3qot85WgFoVkZs/edit?usp=drivesdk,2525M2A,1YAz5sWqRb1FV971znTr30mod7PS9L3qot85WgFoVkZs
10117,25,NEIM Mangue Seco,295295794,EDUCACAO INFANTIL,30,21,MATERNAL 2 B TARDE ANUAL,TARDE,MATERNAL,M2B,2525M2B,25,MATERNAL 2,https://docs.google.com/spreadsheets/d/1DWZrSWRD3xYbUbKGrKB8xRwKjETC7YUSw8iSXfSBuag/edit?usp=drivesdk,2525M2B,1DWZrSWRD3xYbUbKGrKB8xRwKjETC7YUSw8iSXfSBuag
10196,25,NEIM Mangue Seco,,ATENDIMENTO EDUCACIONAL ESPECIALIZADO,20,,AEE A MANHA ANUAL,MANHA,EDUCAÇÃO ESPECIAL,AEEA,2525AEEA,25,EDUCAÇÃO ESPECIAL,https://docs.google.com/spreadsheets/d/1qJQB9FOUd5LlggYhyZEnnRCrHouAK8vcBRRSN_qA--Y/edit?usp=drivesdk,2525AEEA,1qJQB9FOUd5LlggYhyZEnnRCrHouAK8vcBRRSN_qA--Y
10197,25,NEIM Mangue Seco,,ATENDIMENTO EDUCACIONAL ESPECIALIZADO,20,,AEE B TARDE ANUAL,TARDE,EDUCAÇÃO ESPECIAL,AEEB,2525AEEB,25,EDUCAÇÃO ESPECIAL,https://docs.google.com/spreadsheets/d/1DFXKuw-mh9d2Z_AwJdVE5lBOyHdv-HfhCPVJYuHadwU/edit?usp=drivesdk,2525AEEB,1DFXKuw-mh9d2Z_AwJdVE5lBOyHdv-HfhCPVJYuHadwU
10104,26,NEIM Oswaldo Justo,295052591,EDUCACAO INFANTIL,16,16,BERÇÁRIO 2 A INTEGRAL ANUAL,INTEGRAL,BERÇÁRIO,B2A,2526B2A,26,BERÇARIO 2,https://docs.google.com/spreadsheets/d/1ikFjMTMC62u_ujEzh9jF5jVYxKBX05Cewpr5QwErjv4/edit?usp=drivesdk,2526B2A,1ikFjMTMC62u_ujEzh9jF5jVYxKBX05Cewpr5QwErjv4
10105,26,NEIM Oswaldo Justo,295052633,EDUCACAO INFANTIL,16,15,BERÇÁRIO 2 B INTEGRAL ANUAL,INTEGRAL,BERÇÁRIO,B2B,2526B2B,26,BERÇARIO 2,https://docs.google.com/spreadsheets/d/1obYBUzI58814Ao6SrVN6SMzh3u8DCKjD1E_XSv0X-s0/edit?usp=drivesdk,2526B2B,1obYBUzI58814Ao6SrVN6SMzh3u8DCKjD1E_XSv0X-s0
10106,26,NEIM Oswaldo Justo,295052658,EDUCACAO INFANTIL,16,15,BERÇÁRIO 2 C INTEGRAL ANUAL,INTEGRAL,BERÇÁRIO,B2C,2526B2C,26,BERÇARIO 2,https://docs.google.com/spreadsheets/d/1BL63_Lfucxybzfp0bgq2gfKZk5J9z78jUyp8MGi2jwY/edit?usp=drivesdk,2526B2C,1BL63_Lfucxybzfp0bgq2gfKZk5J9z78jUyp8MGi2jwY
10108,26,NEIM Oswaldo Justo,295052732,EDUCACAO INFANTIL,23,21,MATERNAL 1 A INTEGRAL ANUAL,INTEGRAL,MATERNAL,M1A,2526M1A,26,MATERNAL 1,https://docs.google.com/spreadsheets/d/1ji5Pk4iNAQcIUHj0u--Lwh8hYIWNA7-a_EzGd95Uoxs/edit?usp=drivesdk,2526M1A,1ji5Pk4iNAQcIUHj0u--Lwh8hYIWNA7-a_EzGd95Uoxs
10109,26,NEIM Oswaldo Justo,295052690,EDUCACAO INFANTIL,23,21,MATERNAL 1 B INTEGRAL ANUAL,INTEGRAL,MATERNAL,M1B,2526M1B,26,MATERNAL 1,https://docs.google.com/spreadsheets/d/108CnHGKRrIROJq8ZiY3PF-fdWf6ADcJ3IrvOR9grJac/edit?usp=drivesdk,2526M1B,108CnHGKRrIROJq8ZiY3PF-fdWf6ADcJ3IrvOR9grJac
10110,26,NEIM Oswaldo Justo,295052740,EDUCACAO INFANTIL,23,20,MATERNAL 1 C INTEGRAL ANUAL,INTEGRAL,MATERNAL,M1C,2526M1C,26,MATERNAL 1,https://docs.google.com/spreadsheets/d/1Qik7cMdrF-IK54urw_XCcZnOtv1sUjOMaCbhO91INQ0/edit?usp=drivesdk,2526M1C,1Qik7cMdrF-IK54urw_XCcZnOtv1sUjOMaCbhO91INQ0
10116,26,NEIM Oswaldo Justo,295298426,EDUCACAO INFANTIL,20,18,MATERNAL 2 A MANHA ANUAL,MANHA,MATERNAL,M2A,2526M2A,26,MATERNAL 2,https://docs.google.com/spreadsheets/d/1pAXt3UN1L6iCL2lpfO-NAeG-oCd-K0DLX9QKnAM2M5I/edit?usp=drivesdk,2526M2A,1pAXt3UN1L6iCL2lpfO-NAeG-oCd-K0DLX9QKnAM2M5I
10117,26,NEIM Oswaldo Justo,295298517,EDUCACAO INFANTIL,20,7,MATERNAL 2 B MANHA ANUAL,MANHA,MATERNAL,M2B,2526M2B,26,MATERNAL 2,https://docs.google.com/spreadsheets/d/1F3cp2LoeJwlvpBfhBrbYncy7dcYCZGLDyUUnd8URzNc/edit?usp=drivesdk,2526M2B,1F3cp2LoeJwlvpBfhBrbYncy7dcYCZGLDyUUnd8URzNc
10118,26,NEIM Oswaldo Justo,295298467,EDUCACAO INFANTIL,16,14,MATERNAL 2 C MANHA ANUAL,MANHA,MATERNAL,M2C,2526M2C,26,MATERNAL 2,https://docs.google.com/spreadsheets/d/1b-bqgofg8vRIujiVSg2YkKQNHFmj4ZN1g6IqM46J0Po/edit?usp=drivesdk,2526M2C,1b-bqgofg8vRIujiVSg2YkKQNHFmj4ZN1g6IqM46J0Po
10119,26,NEIM Oswaldo Justo,295298723,EDUCACAO INFANTIL,20,20,MATERNAL 2 D TARDE ANUAL,TARDE,MATERNAL,M2D,2526M2D,26,MATERNAL 2,https://docs.google.com/spreadsheets/d/1NgaCU9wbaXJuBkEe29ZTa4IEYcrIxp9PYdPqMs_znXs/edit?usp=drivesdk,2526M2D,1NgaCU9wbaXJuBkEe29ZTa4IEYcrIxp9PYdPqMs_znXs
10120,26,NEIM Oswaldo Justo,295298756,EDUCACAO INFANTIL,20,20,MATERNAL 2 E TARDE ANUAL,TARDE,MATERNAL,M2E,2526M2E,26,MATERNAL 2,https://docs.google.com/spreadsheets/d/1fQaehzBdgqfSylOwpHunEUXtkmqa0YbwusZ44WNDngo/edit?usp=drivesdk,2526M2E,1fQaehzBdgqfSylOwpHunEUXtkmqa0YbwusZ44WNDngo
10121,26,NEIM Oswaldo Justo,295298640,EDUCACAO INFANTIL,16,15,MATERNAL 2 F TARDE ANUAL,TARDE,MATERNAL,M2F,2526M2F,26,MATERNAL 2,https://docs.google.com/spreadsheets/d/14smp2JcwMuEvjln4j0gL4wEr-g6zTrSHjp1d4oCwACA/edit?usp=drivesdk,2526M2F,14smp2JcwMuEvjln4j0gL4wEr-g6zTrSHjp1d4oCwACA
10196,26,NEIM Oswaldo Justo,,ATENDIMENTO EDUCACIONAL ESPECIALIZADO,20,,AEE A MANHA ANUAL,MANHA,EDUCAÇÃO ESPECIAL,AEEA,2526AEEA,26,EDUCAÇÃO ESPECIAL,https://docs.google.com/spreadsheets/d/12VILEsCfZsp2TMr64DAevdvpivbTPWOIADCsOY2vPRo/edit?usp=drivesdk,2526AEEA,12VILEsCfZsp2TMr64DAevdvpivbTPWOIADCsOY2vPRo
10197,26,NEIM Oswaldo Justo,,ATENDIMENTO EDUCACIONAL ESPECIALIZADO,20,,AEE B TARDE ANUAL,TARDE,EDUCAÇÃO ESPECIAL,AEEB,2526AEEB,26,EDUCAÇÃO ESPECIAL,https://docs.google.com/spreadsheets/d/17LGjBsTDosi_LvLxH7HwepUPY5x6afIn-9IQKhThHSY/edit?usp=drivesdk,2526AEEB,17LGjBsTDosi_LvLxH7HwepUPY5x6afIn-9IQKhThHSY
10100,27,NEIM Prof Amilton José do Amparo,295033534,EDUCACAO INFANTIL,12,12,BERÇÁRIO 1 A INTEGRAL ANUAL,INTEGRAL,BERÇÁRIO,B1A,2527B1A,27,BERÇARIO 1,https://docs.google.com/spreadsheets/d/1HaT4Fx9mNHhqqzsue0w4fifp8qfBZr8rrPwQIxkMEzQ/edit?usp=drivesdk,2527B1A,1HaT4Fx9mNHhqqzsue0w4fifp8qfBZr8rrPwQIxkMEzQ
10101,27,NEIM Prof Amilton José do Amparo,295034367,EDUCACAO INFANTIL,12,3,BERÇÁRIO 1 B INTEGRAL ANUAL,INTEGRAL,BERÇÁRIO,B1B,2527B1B,27,BERÇARIO 1,https://docs.google.com/spreadsheets/d/1uxoBFIhOn6_NHgf_jUKGswz2i6sOciVkGmbRlaJZYL8/edit?usp=drivesdk,2527B1B,1uxoBFIhOn6_NHgf_jUKGswz2i6sOciVkGmbRlaJZYL8
10104,27,NEIM Prof Amilton José do Amparo,295034672,EDUCACAO INFANTIL,20,0,BERÇÁRIO 2 A INTEGRAL ANUAL,INTEGRAL,BERÇÁRIO,B2A,2527B2A,27,BERÇARIO 2,https://docs.google.com/spreadsheets/d/1ekCHTPC4dwk5VIRrc8pdU1rF26Kyf8uuSGyEddxn4qM/edit?usp=drivesdk,2527B2A,1ekCHTPC4dwk5VIRrc8pdU1rF26Kyf8uuSGyEddxn4qM
10105,27,NEIM Prof Amilton José do Amparo,295034748,EDUCACAO INFANTIL,20,0,BERÇÁRIO 2 B INTEGRAL ANUAL,INTEGRAL,BERÇÁRIO,B2B,2527B2B,27,BERÇARIO 2,https://docs.google.com/spreadsheets/d/1PGP9n3E5RQMMuw5IkVwlbUTuY5PgLMLJQppLI80dfFg/edit?usp=drivesdk,2527B2B,1PGP9n3E5RQMMuw5IkVwlbUTuY5PgLMLJQppLI80dfFg
10106,27,NEIM Prof Amilton José do Amparo,295034813,EDUCACAO INFANTIL,20,0,BERÇÁRIO 2 C INTEGRAL ANUAL,INTEGRAL,BERÇÁRIO,B2C,2527B2C,27,BERÇARIO 2,https://docs.google.com/spreadsheets/d/1m3iz_4PbvtIipyjVqx6jzwovg8Chbtwf_iHeD2uDH_k/edit?usp=drivesdk,2527B2C,1m3iz_4PbvtIipyjVqx6jzwovg8Chbtwf_iHeD2uDH_k
10108,27,NEIM Prof Amilton José do Amparo,295036198,EDUCACAO INFANTIL,20,0,MATERNAL 1 A INTEGRAL ANUAL,INTEGRAL,MATERNAL,M1A,2527M1A,27,MATERNAL 1,https://docs.google.com/spreadsheets/d/1EEXsNlsysFswvZzPIMMTWy9N-PJ41WKa1TzI319fDuY/edit?usp=drivesdk,2527M1A,1EEXsNlsysFswvZzPIMMTWy9N-PJ41WKa1TzI319fDuY
10109,27,NEIM Prof Amilton José do Amparo,295036289,EDUCACAO INFANTIL,20,0,MATERNAL 1 B INTEGRAL ANUAL,INTEGRAL,MATERNAL,M1B,2527M1B,27,MATERNAL 1,https://docs.google.com/spreadsheets/d/1dLAgAa1RaHw33UzvJj0Ytn8nWG_IyIXK7luhG_8etgE/edit?usp=drivesdk,2527M1B,1dLAgAa1RaHw33UzvJj0Ytn8nWG_IyIXK7luhG_8etgE
10110,27,NEIM Prof Amilton José do Amparo,295036388,EDUCACAO INFANTIL,24,0,MATERNAL 1 C INTEGRAL ANUAL,INTEGRAL,MATERNAL,M1C,2527M1C,27,MATERNAL 1,https://docs.google.com/spreadsheets/d/13qiF1UohRhB6sHN1DfTL212cqyjU6OZwCZ6GY_3e0ZY/edit?usp=drivesdk,2527M1C,13qiF1UohRhB6sHN1DfTL212cqyjU6OZwCZ6GY_3e0ZY
10116,27,NEIM Prof Amilton José do Amparo,295036529,EDUCACAO INFANTIL,30,0,MATERNAL 2 A MANHA ANUAL,MANHA,MATERNAL,M2A,2527M2A,27,MATERNAL 2,https://docs.google.com/spreadsheets/d/1iyAAC3z6QgLg6Gz1md9cASBiF8DcCT7B2fYyR9osz98/edit?usp=drivesdk,2527M2A,1iyAAC3z6QgLg6Gz1md9cASBiF8DcCT7B2fYyR9osz98
10117,27,NEIM Prof Amilton José do Amparo,295036768,EDUCACAO INFANTIL,30,0,MATERNAL 2 B MANHA ANUAL,MANHA,MATERNAL,M2B,2527M2B,27,MATERNAL 2,https://docs.google.com/spreadsheets/d/1sd5H607-7He407YEQltfJeI85NANcCyEqlsZDs13rCs/edit?usp=drivesdk,2527M2B,1sd5H607-7He407YEQltfJeI85NANcCyEqlsZDs13rCs
10118,27,NEIM Prof Amilton José do Amparo,295036834,EDUCACAO INFANTIL,30,0,MATERNAL 2 C TARDE ANUAL,TARDE,MATERNAL,M2C,2527M2C,27,MATERNAL 2,https://docs.google.com/spreadsheets/d/1RHqfWoNgyPq51K-fspSiqQeClrSMbeKa-4m_NlD-mOw/edit?usp=drivesdk,2527M2C,1RHqfWoNgyPq51K-fspSiqQeClrSMbeKa-4m_NlD-mOw
10119,27,NEIM Prof Amilton José do Amparo,295037089,EDUCACAO INFANTIL,30,0,MATERNAL 2 D TARDE ANUAL,TARDE,MATERNAL,M2D,2527M2D,27,MATERNAL 2,https://docs.google.com/spreadsheets/d/1lMLwvDFXTrbqD2oVNMIjkWwr3IF-ZEy1hRaBFWTJQs8/edit?usp=drivesdk,2527M2D,1lMLwvDFXTrbqD2oVNMIjkWwr3IF-ZEy1hRaBFWTJQs8
10124,27,NEIM Prof Amilton José do Amparo,295031678,EDUCACAO INFANTIL,30,0,1ª ETAPA PRÉ-ESCOLA A MANHA ANUAL,MANHA,PRÉ-ESCOLA,P1A,2527P1A,27,PRÉ-ESCOLA 1,https://docs.google.com/spreadsheets/d/1Os_EsokaSj9c9A0e9fsoqs1EPgugO7wDv_Isp5NTjKU/edit?usp=drivesdk,2527P1A,1Os_EsokaSj9c9A0e9fsoqs1EPgugO7wDv_Isp5NTjKU
